name,profile,review_text,review_title,help_count,time_stamp,review_score,verified,product_name,product_link
Careful 'n Selective,https://www.amazon.com/gp/profile/amzn1.account.AG64QPK2SOOKNS7IXKMB7GJ6G7HQ/ref=cm_cr_arp_d_pdp?ie=UTF8," I had wanted a single serving coffee maker for a very long time, and even though I had been leaning toward the well-known Keurig brand, I was still open-minded to other products.","Now I Own TWO - I love my Keurig K15 - Reliable, Fast Easy Usage, No Cleanup, and an Excellent Brew",594,2016-12-21 00:00:00,5.0,True,Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-Single-Serve-Compact-Coffee/dp/B01BOU6CCE/ref=sr_1_5?s=kitchen&ie=UTF8&qid=1536938460&sr=1-5&keywords=keurig+coffee+maker
BC360,https://www.amazon.com/gp/profile/amzn1.account.AG7HQ6D2IUB6K2KLNWETW46XZSDQ/ref=cm_cr_arp_d_pdp?ie=UTF8,My wife and I were looking for something that took up less space on our counter while we were living in an apartment waiting for our house to be built... the Keurig K15.  It's compact and doesn't take up nearly as much space as my K55.  There are three minor setbacks that you should be aware of.,"Works well, small form factor.",854,2016-10-28 00:00:00,4.0,True,Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-Single-Serve-Compact-Coffee/dp/B01BOU6CCE/ref=sr_1_5?s=kitchen&ie=UTF8&qid=1536938460&sr=1-5&keywords=keurig+coffee+maker
Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AHG5I4SBF4OXF5QRMIFVYMUISJEA/ref=cm_cr_arp_d_pdp?ie=UTF8,I bought this in March and now the water no longer flows correctly from the tube.  It fills with water as people don't know it's not working and floods the place.  I've tried cleaning but it still clogs up.  I'm guessing it's because the poker and the tube are to close and coffee grinds keep getting sucked up into the system.  This is just a guess mind you.  I don't know how this got the high rating it did.  Of course it's past the return policy.  I do love the design or look of it but now it's basically a paperweight.  My clients also complained the water just did not get hot enough.  Ste,I'm guessing it's because the poker and the tube are to close and coffee grinds keep getting sucked up into the system,61,2017-06-06 00:00:00,1.0,True,Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-Single-Serve-Compact-Coffee/dp/B01BOU6CCE/ref=sr_1_5?s=kitchen&ie=UTF8&qid=1536938460&sr=1-5&keywords=keurig+coffee+maker
Kathy,https://www.amazon.com/gp/profile/amzn1.account.AHUJDFCL2YDCFH6FCPF3MH2LA52Q/ref=cm_cr_arp_d_pdp?ie=UTF8,"I had a larger Keurig before buying this one. I like this one much better. It takes up much less space on the counter and I actually like that water doesn't sit in it all the time. There are measuring indicators inside that tell you where the 6, 8, and 10oz level is, but I find it easier to just fill up my cup and pour it in. It is quiet, fast, and shuts off automatically after 90 seconds of non use.",Compact and attractive,61,2017-07-05 00:00:00,5.0,True,Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-Single-Serve-Compact-Coffee/dp/B01BOU6CCE/ref=sr_1_5?s=kitchen&ie=UTF8&qid=1536938460&sr=1-5&keywords=keurig+coffee+maker
Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AECZSGACLFN76KPZUTFKGWKJI3SQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"I am super unhappy with this Keurig.  I have been a long-time user of Keurig coffee makers, but this one just does not cut the mustard.  Unfortunately, because we bought it for our RV, we did not test it in time to meet the NARROW window of return opportunity.  What is that about????  The plastic was cheap, the coffee was cold, and the functionality was awkward.  We feel duped.",Keurig.....So You Think You Can Trust A Brand Name?!,32,2017-07-26 00:00:00,1.0,True,Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-Single-Serve-Compact-Coffee/dp/B01BOU6CCE/ref=sr_1_5?s=kitchen&ie=UTF8&qid=1536938460&sr=1-5&keywords=keurig+coffee+maker
Utility Power Engineer,https://www.amazon.com/gp/profile/amzn1.account.AG6GRVX5PXVGLABA2JOX2SODWHTQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"I have bought four Keurig coffee machines in that last 63 months, and used each to brew four cups of coffee per day - not a heavy burden for a machine costing this much.  None has lasted more than two years and each lasted a shorter time than the previous one.  This lastest, bought last Oct 16 according to Amazon's records, lasted just 121 days - almost exactly a third of a year.  Having to replace them at a rate of three per year seems rather extreme, so I've given up on Keurig now and bought something else that brews K-cups.  I'll see if it lasts longer - I hope.",I have bought four Keurig coffee machines in that last ...,126,2017-02-15 00:00:00,1.0,True,Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-Single-Serve-Compact-Coffee/dp/B01BOU6CCE/ref=sr_1_5?s=kitchen&ie=UTF8&qid=1536938460&sr=1-5&keywords=keurig+coffee+maker
Too Fond Of Books,https://www.amazon.com/gp/profile/amzn1.account.AEY2OVLIPQOWI4SV7PWJQCDM6EMA/ref=cm_cr_arp_d_pdp?ie=UTF8,"I purchased this mini Keurig to take with me when I visit my son, who doesn't drink coffee. I must have my morning coffee!  (Keurig needs to make a travel case!)  It also saved the day when the carafe broke on our regular coffee pot -- I used it until the replacement carafe arrived.  It is easy to use and brews quickly.  The drain tray is removable to accommodate taller mugs (see photo), but I wish it would accept more than 10 oz. of water so that you can better adjust the strength of the coffee. I haven't had any quality problems so far, using it intermittently.","Have Keurig, will travel",67,2016-10-18 00:00:00,4.0,True,Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-Single-Serve-Compact-Coffee/dp/B01BOU6CCE/ref=sr_1_5?s=kitchen&ie=UTF8&qid=1536938460&sr=1-5&keywords=keurig+coffee+maker
G. Scott,https://www.amazon.com/gp/profile/amzn1.account.AFEQLRNUSU6Y5LX3HFL66MXRTGPQ/ref=cm_cr_arp_d_pdp?ie=UTF8,Editing my review based on our experience.,4 Fails - Sorry Charlie,36,2017-08-18 00:00:00,1.0,True,Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-Single-Serve-Compact-Coffee/dp/B01BOU6CCE/ref=sr_1_5?s=kitchen&ie=UTF8&qid=1536938460&sr=1-5&keywords=keurig+coffee+maker
OhioJLo,https://www.amazon.com/gp/profile/amzn1.account.AEWPZY3D3O7DNNVVWBBNRGEEHGBA/ref=cm_cr_arp_d_pdp?ie=UTF8,"I owned a B145 OfficePro Keurig for six years, and used it almost every day at least 3 times--much more with frequent houseguests, and the switches were finally starting to get wonky, so I replaced it with this one. All the things about a Keurig machine that I like are in this model:",My item,7,2018-05-03 00:00:00,4.0,True,Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-Single-Serve-Compact-Coffee/dp/B01BOU6CCE/ref=sr_1_5?s=kitchen&ie=UTF8&qid=1536938460&sr=1-5&keywords=keurig+coffee+maker
Rapid Reader,https://www.amazon.com/gp/profile/amzn1.account.AGZ3MZ4YQSC2ROYMIQHR6EB5BU4A/ref=cm_cr_arp_d_pdp?ie=UTF8,"This coffee maker is awful. We have gone thru 4 or more of them and each one craps out after minimal use. This last one only made it for less than a month. Will try another brand this time. Not sure what the problem here is. We live at 7500 feet so don't know if the altitude has something to do with it, but I get tired of sending them back to Keurig.",Awful!,19,2017-05-31 00:00:00,1.0,True,Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-Single-Serve-Compact-Coffee/dp/B01BOU6CCE/ref=sr_1_5?s=kitchen&ie=UTF8&qid=1536938460&sr=1-5&keywords=keurig+coffee+maker
Tracy Spalding,https://www.amazon.com/gp/profile/amzn1.account.AE5LRN4Z7ZGW6AVNCXZUV3FM3JVQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"I got this for my desk at work and it is small enough to not make that big of an impact on my desktop real-estate. To use it you have to pour water into the reservoir every time and make sure you are putting in the exact amount you want. It doesn t measure for you like other keurigs do, and won t store water in a reservoir like the larger ones. It uses the same K-Cups as all the other keurigs and it produces the same quality hot beverages as the larger keurigs.",It doesn t measure for you like other keurigs do,8,2017-11-10 00:00:00,5.0,True,Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-Single-Serve-Compact-Coffee/dp/B01BOU6CCE/ref=sr_1_5?s=kitchen&ie=UTF8&qid=1536938460&sr=1-5&keywords=keurig+coffee+maker
Houston,https://www.amazon.com/gp/profile/amzn1.account.AHG5EOH3JDSPYE2ODN7G7VAW622Q/ref=cm_cr_arp_d_pdp?ie=UTF8,"Don't waste your time and money!!! My 30 day return window closed 3 days ago and the unit just powered off and will not power on again. Checked all circuits  and tried another outlet to no avail. Also purchased reusable My K-Cup filter, paper filters and my wife today purchased from Costco about 3 months supply of K-cup coffee pods. Back to the old Tossimo that's 5 years old and works perfectly.",Went dead in 35 days! UPDATED!!,30,2017-09-13 00:00:00,1.0,True,Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-Single-Serve-Compact-Coffee/dp/B01BOU6CCE/ref=sr_1_5?s=kitchen&ie=UTF8&qid=1536938460&sr=1-5&keywords=keurig+coffee+maker
ihopie,https://www.amazon.com/gp/profile/amzn1.account.AE5WHT3DQUFGMNK77NH24HGWHV5A/ref=cm_cr_arp_d_pdp?ie=UTF8,This product is only a month old and the water isn't getting as hot as it did in the beginning. Big mistake. Now I have to look for a better product. Of course all packaging has been thrown out so I can't return it. Don't suggest anyone buy this if you want hot coffee.,Not reliable for very long.,34,2017-02-10 00:00:00,1.0,True,Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-Single-Serve-Compact-Coffee/dp/B01BOU6CCE/ref=sr_1_5?s=kitchen&ie=UTF8&qid=1536938460&sr=1-5&keywords=keurig+coffee+maker
DebD,https://www.amazon.com/gp/profile/amzn1.account.AEUTZUDKIJPI7N2ZGDCQUHS3TMEA/ref=cm_cr_arp_d_pdp?ie=UTF8,"Second Keurig, prior was larger model and I liked the concept of a small version.  Just got in April, now just over 4 months later stopped working.  Figured I was unlucky and got a lemon.  Before ordering a replacement I read the reviews and saw the same issue over and over.  Pump failed, only makes a teaspoon of coffee now.  Should last much longer than 4-5 months of use.  Won't reorder this model.",Recurrent complaint,121,2016-09-05 00:00:00,1.0,True,Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-Single-Serve-Compact-Coffee/dp/B01BOU6CCE/ref=sr_1_5?s=kitchen&ie=UTF8&qid=1536938460&sr=1-5&keywords=keurig+coffee+maker
David S,https://www.amazon.com/gp/profile/amzn1.account.AELJO5H6OXY3WO3XDQ2KOXR6FHNA/ref=cm_cr_arp_d_pdp?ie=UTF8,"This coffeemaker works as expected and produces a great cup of coffee everytime. I thougth the reservoir was going to hold more than one cup of water, but it is not something that I would complain about. I just would have wanted to know that before purchasing the product. So, for those interested in this product, know that this unit does not come with a reserve tank for water. You pour in the amount of water you want to brew. I use the cup I plan on drinking out of to measure out the amount of water, fill the machine with it, turn the machine on, insert my k-cup and hit the start button. It's a simple process that doesn't take long at all.",This machine brews a great single cup of coffee.,15,2016-09-13 00:00:00,5.0,True,Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-Single-Serve-Compact-Coffee/dp/B01BOU6CCE/ref=sr_1_5?s=kitchen&ie=UTF8&qid=1536938460&sr=1-5&keywords=keurig+coffee+maker
Rabid Prototypes,https://www.amazon.com/gp/profile/amzn1.account.AFWKRLGLISQU5XXEIDYAN35VKQ5A/ref=cm_cr_arp_d_pdp?ie=UTF8,"This was the first Keurig I've purchased and while I was excited when I initially unboxed it, my excitement soon turned to disappointment.","Convenient, but unreliable, and makes weak, expensive, lukewarm coffee!",4,2017-08-09 00:00:00,3.0,True,Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-Single-Serve-Compact-Coffee/dp/B01BOU6CCE/ref=sr_1_5?s=kitchen&ie=UTF8&qid=1536938460&sr=1-5&keywords=keurig+coffee+maker
Bonnie Raiford,https://www.amazon.com/gp/profile/amzn1.account.AGSYYTFQHAAH6GQBCERVSOWPCTQA/ref=cm_cr_arp_d_pdp?ie=UTF8,"I was hesitant to purchase this Keurig based on the reviews. Reviewers either loved it or hated it.  I wanted something simple for brewing just one fresh cup in the evening so I didn't have to reheat the morning brew from my drip coffeemaker. I was also wasting coffee. I also wanted to be able to brew using my own coffee so I purchased the most recent version of the K-Cup reusable filter.  I am in the early stages of using it but so far I'm impressed.  I've made 8 ounces of coffee and 10 ounces. The taste has been excellent, the temperature about the same as my drip machine. It is easy to use. I did call Keurig when setting it up because this unit did not have the 6-8-10 measuring unit on the left side that I saw in some videos.  I thought it was missing.  I was told that came in the prior K-10 Model of this series.  The nice lady at Keurig did recommend using a coarse coffee grind because fine grinds will clog the system. I use filtered water so hopefully that will keep maintenance of the unit minimal.  If you are looking for a one cup at a time not to exceed 10 ounces brewer this will fill your needs. This review is based on me using the K-cup reusable filter which is easy to use.  I will update this review if the unit fails in any way and if I do try the K-cup Pods.  My recommendation is to take any reviews you read with a grain of salt.  There are so many variables that affect the performance of a coffeemaker. Also know the limitations of your product before you purchase it.",Leap of Faith Purchase - Read on!,2,2018-06-24 00:00:00,5.0,True,Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-Single-Serve-Compact-Coffee/dp/B01BOU6CCE/ref=sr_1_5?s=kitchen&ie=UTF8&qid=1536938460&sr=1-5&keywords=keurig+coffee+maker
Jules,https://www.amazon.com/gp/profile/amzn1.account.AGUZ2Z32CZ2YD4I4UHBCXFUDA4BQ/ref=cm_cr_arp_d_pdp?ie=UTF8,Love it! So perfect for on the go mornings. Only downside is that most of my mugs don't fit the space. Just make sure you have short mugs!,Love!,9,2017-08-11 00:00:00,5.0,True,Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-Single-Serve-Compact-Coffee/dp/B01BOU6CCE/ref=sr_1_5?s=kitchen&ie=UTF8&qid=1536938460&sr=1-5&keywords=keurig+coffee+maker
D. E. Adams,https://www.amazon.com/gp/profile/amzn1.account.AH655NJ5XFCJ7J6GPIVO3AM2Q7LQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"We've had a 1.0 almost from the day they were released and it has worked extremely well. Easy to operate and keep clean, but it finally quit. This model arrived today and the first thing we noticed was the MUCH shorter power chord which necessitated rearranging our kitchen counter to accommodate it. It was also much larger and wider than our original model and the ""artwork"" on the Amazon page. We used to close the lid and hit the brew button to start a cup. Now, you have to wait for the water to drain down into another, secondary tank before you can close the lid and hit the brew button. Why? What practical purpose does this serve? None, that I can see. Furthermore, there was a clear ""fill level"" line in our original model. NOT in this one, so, to avoid over-filling the reservoir, you have to pre-measure each and every cup to avoid overflowing and creating a mess! Another waste of time! When time is of the essence, getting out the door in the morning with a fresh, hot cup of coffee in hand, this design disappoints! Very loud, too! This will be the last Keurig I buy! After just a few days of us it has quite working all together it will not even drop the water from the top into the lower reservoir at all...JUNK!!! Returning it for a full refund and buying a different brand! ZERO STARS!",JUNK! Take a simple easy to use design & make it complicated/difficult....& Now it has quite working...Last Kuerig I'll buy!,2,2018-07-24 00:00:00,1.0,True,Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-Single-Serve-Compact-Coffee/dp/B01BOU6CCE/ref=sr_1_5?s=kitchen&ie=UTF8&qid=1536938460&sr=1-5&keywords=keurig+coffee+maker
The Happy Vampyr,https://www.amazon.com/gp/profile/amzn1.account.AG5WSCMM4M5HZWJGXZTRK6MLLHYA/ref=cm_cr_arp_d_pdp?ie=UTF8,The top reasons I bought one: small footprint; perfect for the weekends; on-board cord storage; easy use; machine minds it s own energy use; no waste with reusable filter; immediate reservoir draining (no storage).,Apartment Counter Friendly,2,2018-06-02 00:00:00,5.0,True,Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-Single-Serve-Compact-Coffee/dp/B01BOU6CCE/ref=sr_1_5?s=kitchen&ie=UTF8&qid=1536938460&sr=1-5&keywords=keurig+coffee+maker
marunger,https://www.amazon.com/gp/profile/amzn1.account.AEYKECAUZUUEC3Y2TTXAN347BHCA/ref=cm_cr_arp_d_pdp?ie=UTF8,"Previously, I had a large Keurig for about 6 years before the motor went bad. Then I purchased this one. It died in about 2 months, Keurig replaced it. The second one went belly-up less than 3 months later. Keurig replace it. The third one lasted a little over a month. I am using the same water as I did with my first Keurig...the long-lasting one. I have followed all the ""online"" and phone advice from the company.My conclusion is that Keurig has cut corners in manufacturing. What's the line from a famous movie? ""I'm mad as H-- and I'm not going to take it any more.""  I strongly advise customers to re-think buying this product.",Poor Quality.....DO NOT PURCHASE,3,2018-06-10 00:00:00,1.0,True,Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-Single-Serve-Compact-Coffee/dp/B01BOU6CCE/ref=sr_1_5?s=kitchen&ie=UTF8&qid=1536938460&sr=1-5&keywords=keurig+coffee+maker
RtRadke,https://www.amazon.com/gp/profile/amzn1.account.AFJJB53SJ72HGHVRMOOCYJKOWDGQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"I was looking forward to receiving this machine, but I'm now very disappointed with it.  I just received it, and I have tried turning the machine on multiple times.  The ""add water"" button doesn't flash after pressing the ""on"" button, but a faint hum can be heard coming from the machine while it's plugged in.  I have tried changing the outlet that it's plugged into, opening/closing the pod holder, pressing the ""on"" button, and pressing the ""brew"" button many many times.  Will probably be returning this machine in the next few days if I can't figure out the problem.",Keurig K15 won't turn on,5,2017-05-23 00:00:00,1.0,True,Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-Single-Serve-Compact-Coffee/dp/B01BOU6CCE/ref=sr_1_5?s=kitchen&ie=UTF8&qid=1536938460&sr=1-5&keywords=keurig+coffee+maker
sunquilter,https://www.amazon.com/gp/profile/amzn1.account.AHFCTCEPIKGAGUBJMFACLJSZQ6VQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"I bought this keurig for our motorhome.  This is the morning of our third day of camping and our third morning of using this coffee maker.  NO COFFEE.  It is brewing, but nothing is coming out.  I have bought three of the large keurig coffee makers before for our home.  They don't last.  It's a waste of money.  I use bottled water only and the breakfast blend from Costco.",Will never buy a Keurig again!!!!,7,2017-07-03 00:00:00,1.0,True,Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-Single-Serve-Compact-Coffee/dp/B01BOU6CCE/ref=sr_1_5?s=kitchen&ie=UTF8&qid=1536938460&sr=1-5&keywords=keurig+coffee+maker
L. Talan,https://www.amazon.com/gp/profile/amzn1.account.AFCPP25D7DUG2J3ETMPCFRVYCLVA/ref=cm_cr_arp_d_pdp?ie=UTF8,"I had my last Single Serve for 5 years with no problems.  I replaced it because the water well was showing some wear and tear.  I have had this ""new"" one for less than 3 months and it broke.  What the heck?!  The water won't drain. We are looking up how to fix this, but we shouldn't have to.  This is ridiculous.  Did they just stop caring about their products?  Are they cutting corners with their manufacturing?  This one was cheaper than the last one I got.  I would happily pay $30 more for a machine that works.  Very frustrated.",Broke within 3 months!,19,2017-08-06 00:00:00,1.0,True,Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-Single-Serve-Compact-Coffee/dp/B01BOU6CCE/ref=sr_1_5?s=kitchen&ie=UTF8&qid=1536938460&sr=1-5&keywords=keurig+coffee+maker
Snubnosed in Alpha,https://www.amazon.com/gp/profile/amzn1.account.AEDKYYKFFQAD6CATFUL473TCKCUQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"It was kind of nice while it lasted, but it only lasted about a week.",Lasted a Week,6,2017-05-25 00:00:00,1.0,True,Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-Single-Serve-Compact-Coffee/dp/B01BOU6CCE/ref=sr_1_5?s=kitchen&ie=UTF8&qid=1536938460&sr=1-5&keywords=keurig+coffee+maker
rj,https://www.amazon.com/gp/profile/amzn1.account.AGPWUTLNCKE4DQDV5JDJ4ZCWS4XA/ref=cm_cr_arp_d_pdp?ie=UTF8,UPDATE: BROKEN and INOPERABLE!!!!! On 11/23/2017 After 4 Month s of Weekday Use,UPDATE: BROKEN and INOPERABLE!!!!! After 4 Months!,5,2017-09-01 00:00:00,1.0,True,Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-Single-Serve-Compact-Coffee/dp/B01BOU6CCE/ref=sr_1_5?s=kitchen&ie=UTF8&qid=1536938460&sr=1-5&keywords=keurig+coffee+maker
katywat,https://www.amazon.com/gp/profile/amzn1.account.AENQLR54YE4KIPFTOUSMWL3XOG6A/ref=cm_cr_arp_d_pdp?ie=UTF8,"I initially gave this a 5-star review, but have had to update it. I am a huge fan of the full-size Keurig, and wanted to use my K cups when visiting my non-coffee-drinking Dad. So I bought this single-serve unit to keep at his home. And it worked great until after using it about 10 times, it stopped working. This was the second time I purchased one of these poorly made products. The first time, I bought it for my office and it leaked water right off the bat. But you know, there s always a unit here or there that will be defective. But after this fail, I will not give it a third chance.",Piece of garbage,4,2017-07-22 00:00:00,1.0,True,Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-Single-Serve-Compact-Coffee/dp/B01BOU6CCE/ref=sr_1_5?s=kitchen&ie=UTF8&qid=1536938460&sr=1-5&keywords=keurig+coffee+maker
Casey Kelly,https://www.amazon.com/gp/profile/amzn1.account.AFMRKMDGZROEAPCQQOLIABCYXI7A/ref=cm_cr_arp_d_pdp?ie=UTF8,"I had one of these for our office for four years and it worked great, and finally tapped out. So I figured four years was a great run for a little kuerig like this one and ordered another one.","first one lasted 4 years, second lasted 4 months.",2,2017-11-30 00:00:00,2.0,True,Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-Single-Serve-Compact-Coffee/dp/B01BOU6CCE/ref=sr_1_5?s=kitchen&ie=UTF8&qid=1536938460&sr=1-5&keywords=keurig+coffee+maker
Amazon Mom,https://www.amazon.com/gp/profile/amzn1.account.AHNS2OYAPI6Q5RXUDUOACHOEE6JA/ref=cm_cr_arp_d_pdp?ie=UTF8,"Works perfectly for our RV.  We ""tried"" a press pot in RV but it's a mess..  That is no big deal in a home but on the road  a press pot is a pain.  This little guy is not heavy,  uses very little counter space and stores easily.  Getting the cups measured perfectly to prevent overflow took some getting used to.  It's not like the big Kurig that measures for you.  We 100% recommend this guy for RV travelers.  Small and gets the job done fast with zero cleanup.",Perfect for RV living..,4,2017-09-24 00:00:00,4.0,True,Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-Single-Serve-Compact-Coffee/dp/B01BOU6CCE/ref=sr_1_5?s=kitchen&ie=UTF8&qid=1536938460&sr=1-5&keywords=keurig+coffee+maker
Max Hunter,https://www.amazon.com/gp/profile/amzn1.account.AGGRTDZVL63SI2RM7XOK45K6CA4Q/ref=cm_cr_arp_d_pdp?ie=UTF8,"I love it - I had a regular classic that took up a lot of space and this one better suits my studio apartment that has very little counter space.  Some other reviewers complained about how long it takes to brew and not being able to use mugs.  I don't think it takes that long to brew - if you have a different model  with a reservoir and you start from it being off, it's about the same amount of time to heat up.  Yes - you cannot fit traveling mugs.  Large size mugs will fit OK if you remove the drip tray.  I also heard stories about dirt/mold that builds up in the reservoir of the classic version of the Keurig's, so I kind of like that this one doesn't have that.  So far - I'm loving it.  The coffee itself - doesn't seem as strong as a regular version but not bad overall.",I love it.  Compact but fits my small studio apartment.,2,2017-12-07 00:00:00,5.0,True,Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-Single-Serve-Compact-Coffee/dp/B01BOU6CCE/ref=sr_1_5?s=kitchen&ie=UTF8&qid=1536938460&sr=1-5&keywords=keurig+coffee+maker
Joan Piwowar,https://www.amazon.com/gp/profile/amzn1.account.AFSCVEA6GVUA3SOMGU7DTIHAAMHQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"Don't know what the deal is. I received this on Tuesday. It was a replacement for one that I had used for the past 4 years that finally went kaput. I have only used it for 2 days and suddenly the water is not coming out and filling my cup. This was happening with my first one, but only after using it for years. The holes should not be plugged yet. It will brew one cup just fine, and the next, the water barely drips into the cup before it shuts off. I do not want to have to deal with returning such a largish item, but I guess I will have to.",Brand new and doesn't work,32,2016-04-01 00:00:00,2.0,True,Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-Single-Serve-Compact-Coffee/dp/B01BOU6CCE/ref=sr_1_5?s=kitchen&ie=UTF8&qid=1536938460&sr=1-5&keywords=keurig+coffee+maker
Kindle Customer,https://www.amazon.com/gp/profile/amzn1.account.AEB4FPY7T43BKVBA5UQMK7LRQGGA/ref=cm_cr_arp_d_pdp?ie=UTF8,"Delivered December 15th, 2017. Bought for my Wife for the holidays. Quit working April 10th, 2018. The pump runs as normal, and all of the light indicators work as normal, but no coffee comes out of the unite. My Wife used this for less than four months, Needless to say, this is unacceptable service from what I consider to be an expensive piece of plastic. The Amazon return period is over. Now we must go to Keurig to see whether they will back their product. The prospect of getting another one of these short-lived devices leaves me underwhelmed. Judging by the number of one star reviews, many others have have had the same experience as we have. Edited to add: We decided to throw this K15 away, rather than turn it in and get someone else's refurbished junk.I told my Wife that no more Keurig junk would ever cross our threshold again. We bought a Chulux to replace it and are quite happy with it.",Died after 3 1/2 months of use -- how dismal!,,2018-04-16 00:00:00,1.0,True,Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-Single-Serve-Compact-Coffee/dp/B01BOU6CCE/ref=sr_1_5?s=kitchen&ie=UTF8&qid=1536938460&sr=1-5&keywords=keurig+coffee+maker
JENNIFER E.,https://www.amazon.com/gp/profile/amzn1.account.AHGYBK7VSKCR5LAQV75P6UHDQT7A/ref=cm_cr_arp_d_pdp?ie=UTF8,Perfect size. Works great. I'm addicted!,Addicted,6,2017-08-10 00:00:00,1.0,True,Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-Single-Serve-Compact-Coffee/dp/B01BOU6CCE/ref=sr_1_5?s=kitchen&ie=UTF8&qid=1536938460&sr=1-5&keywords=keurig+coffee+maker
A. Caruso,https://www.amazon.com/gp/profile/amzn1.account.AEIF2JUQX6L7MCTGR5MC26SSCIKA/ref=cm_cr_arp_d_pdp?ie=UTF8,"A few months ago I bought two of this model to replace an older one not working all the time for two different locations. Like my older one this newer one, both of them, will not brew sometimes...nothing comes out. I have cleaned them with vinegar, I have watched the youtube videos about taking it apart, I took compressed air for the needle opening. Sometimes they just will not brew. I thought maybe I got out of sequence with the water, coffee, lid closing, or something.  I am frustrated and disappointed.  It is not easy to take this apart but most importantly to me is why. Why should I have to watch a youtube video, take tools, take apart just to have a cup of coffee in the morning?? Is that really thinking of me the customer? My convenience? Don't buy this until they work this out. You get about 3 months out of it. Yes I have cleaned it, Yes I cleaned the needle. Used vinegar and took the inside hose off to clean!!! No working  consistently.",It may seem easy to take apart and clean but is that what the customer needs to do?,,2018-09-06 00:00:00,2.0,True,Keurig K15 Single Serve Compact K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-Single-Serve-Compact-Coffee/dp/B01BOU6CCE/ref=sr_1_5?s=kitchen&ie=UTF8&qid=1536938460&sr=1-5&keywords=keurig+coffee+maker
