name,profile,review_text,review_title,help_count,time_stamp,review_score,verified,product_name,product_link
Victor C,https://www.amazon.com/gp/profile/amzn1.account.AE4NQA5BRD6ESTH5ZXIV4STYF7JQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"I started on the Keurig system with a B70 that I picked up at Sam's Club . Nice looking brewer but it always felt ""toyish"" and only lasted 1.5 years. It gave out while I was descaling it I guess due to a weak water pump designed for home use. So I moved on to this commercial brewer I picked up at Staples and never looked back.",Great Commercial for Home Use,148,2015-04-04 00:00:00,5.0,False,Keurig K155 Office Pro Single Cup Commercial K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K155-Office-Single-Commercial-Coffee/dp/B00DWKEHU4/ref=sr_1_10?s=kitchen&ie=UTF8&qid=1536938460&sr=1-10&keywords=keurig+coffee+maker
Z.V.,https://www.amazon.com/gp/profile/amzn1.account.AHKGCYI5T4PR7BSZIES6OMX44BVA/ref=cm_cr_arp_d_pdp?ie=UTF8,"If you're looking for a Keurig that is both quality material and impressive-looking, look no further than the K155!","My TRUE rating out of 10, is a solid 9. (Two-week review)",55,2017-09-09 00:00:00,4.0,False,Keurig K155 Office Pro Single Cup Commercial K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K155-Office-Single-Commercial-Coffee/dp/B00DWKEHU4/ref=sr_1_10?s=kitchen&ie=UTF8&qid=1536938460&sr=1-10&keywords=keurig+coffee+maker
Lisa C.,https://www.amazon.com/gp/profile/amzn1.account.AGJ63E4V3PMTAZF52Y2N4X2ZHM5A/ref=cm_cr_arp_d_pdp?ie=UTF8,"I love this machine when its working properly but it keeps freezing up with an error message that says ""Water Flow Interrupted To Reset, Please Life and Remove Water Reservoir"" as seen in the attached picture. This requires me to remove the water reservoir to reset it.  I'm going to contact Keurig about it because it's really becoming a pain and paid a lot of money for this product so I don't think I should have to be dealing with this issue.  I'm trying to figure out how to contact the Seller within Amazon where I ordered it but, of course, I can't find the information.  If anyone knows how to find a Seller's contact information in Amazon, I would appreciate your help with this.  Thank you!",I love this machine when its working properly but it keeps ...,13,2017-11-13 00:00:00,3.0,True,Keurig K155 Office Pro Single Cup Commercial K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K155-Office-Single-Commercial-Coffee/dp/B00DWKEHU4/ref=sr_1_10?s=kitchen&ie=UTF8&qid=1536938460&sr=1-10&keywords=keurig+coffee+maker
Stacy BH,https://www.amazon.com/gp/profile/amzn1.account.AEUD74BW4FFZOCAPNEHHGTOFMSJQ/ref=cm_cr_arp_d_pdp?ie=UTF8,This gets extremely heavy use.  Multiple cups daily and is still going strong!  Very happy with this model.,Best model I have owned! Purchased two....one for home and one for biz!!!,33,2015-07-16 00:00:00,5.0,True,Keurig K155 Office Pro Single Cup Commercial K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K155-Office-Single-Commercial-Coffee/dp/B00DWKEHU4/ref=sr_1_10?s=kitchen&ie=UTF8&qid=1536938460&sr=1-10&keywords=keurig+coffee+maker
J. Naeve,https://www.amazon.com/gp/profile/amzn1.account.AFUO2IS2GBMOZUMQ3WXNWJV55QYQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"I was a little skeptical at first because our previous Keurig 2.0 only lasted about 13 months (of course just after the warranty expired) but I am usually a proponent of buying ""commercial"" grade products for their durability - the adage of ""Go big or go home"" has merit!  So we're still in the honeymoon stage with this brewer at just under a week but, I find it to be much a better made product than the previous Keurig we had and it also seems to brew a little quicker too.  I thought I'd address a key point that some others had complained about: [TASTE]","Great product, cleaning guidance for great tasting coffee...",17,2016-09-05 00:00:00,5.0,True,Keurig K155 Office Pro Single Cup Commercial K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K155-Office-Single-Commercial-Coffee/dp/B00DWKEHU4/ref=sr_1_10?s=kitchen&ie=UTF8&qid=1536938460&sr=1-10&keywords=keurig+coffee+maker
E. J. Vaccaro,https://www.amazon.com/gp/profile/amzn1.account.AGZGNKH5YAB4XVDQTQIXP3DOHWHQ/ref=cm_cr_arp_d_pdp?ie=UTF8,We bought this in April after our second consumer grade brewer from another manufacturer died in less than 18 months.  We brew about 10 cups per day in our house.  This unit is clearly made for heavier usage than consumer models.  It also has several advantages over them that were not readily apparent until we started using it.,I purchased a second one so that we can swap them out while the dirty one is soaking,26,2016-08-22 00:00:00,5.0,True,Keurig K155 Office Pro Single Cup Commercial K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K155-Office-Single-Commercial-Coffee/dp/B00DWKEHU4/ref=sr_1_10?s=kitchen&ie=UTF8&qid=1536938460&sr=1-10&keywords=keurig+coffee+maker
Marley981,https://www.amazon.com/gp/profile/amzn1.account.AHDKK45X4ZA4ATX3CRYRXYHQOSRA/ref=cm_cr_arp_d_pdp?ie=UTF8,"I settled on purchasing this unit for the office after doing quite a bit of research.  We have had in the break room since November and have not had an issue with it.  The brewer is really well made, and nothing about it seems cheap.  It is a solid unit.  This offers a few things that the home brewers do not offer such as the on demand water option, brewing sizes, timers and a touch screen.  About the touch screen though, it has preloaded images when its on, or brewing and they are super generic.  It would be nice to be able to load your own photos onto it.  This also can read all Kcups regardless of when they were released.  It has a very large reservoir  if you do not plan on getting the kit to hook it up directly to a water line.  We have about 160 employees and this machine is used in conjunction with a regular coffee brewer.  It has never had an issue as of yet.",or brewing and they are super generic. It would be nice to be able ...,9,2016-03-03 00:00:00,5.0,True,Keurig K155 Office Pro Single Cup Commercial K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K155-Office-Single-Commercial-Coffee/dp/B00DWKEHU4/ref=sr_1_10?s=kitchen&ie=UTF8&qid=1536938460&sr=1-10&keywords=keurig+coffee+maker
RSV,https://www.amazon.com/gp/profile/amzn1.account.AFSTVP6OGSEDWLLWT6RCDCSDSKNA/ref=cm_cr_arp_d_pdp?ie=UTF8,"My wife and I have been K-cup fans since their introduction.  In fact, we own 3 Keurig brewers and 1 made by another brand between our home, offices, my workshop and our camper.  With the purchase of our new home, I wanted to upgrade from the routine of constant reservoir filling and bought the K155, direct plumb kit, and the filter system - all from Amazon.  Unfortunately, it was a rough experience overall and why I won't go above 3 stars after the problems.  First, my direct plumb kit came perfectly wrapped but the reservoir had a huge shatter crack in it!  No problem, Amazon made that right.  Then the K155...  I opened it and found the painted finish to be defective from the factory with discoloration behind where the cup sits and wrinkling/peeling along the edges of the ""jaw"" for the K-cup holder.  I thought to myself it would probably look this way in a short time regardless because of how often it would be used so I cleaned and sanitized per the instructions.  After that I subsequently brewed the most unpalatable cup of ""plastic"" ever!  Even just hot water through it wreaked of plastic!  I went through an exercise of multiple vinegar soaks and flushes (2 gallons, yes gallons of white vinegar) and the plastic taste and smell persisted to the point our entire kitchen smelled of it and it permeated into other rooms!  I looked for troubleshooting online and tired 2-3 more remedies but none worked.  So, I contacted Amazon who contacted the Amazon seller, and the seller wanted to ignore the requests from Amazon customer service.  I escalated the matter with Amazon who ultimately got on the seller, but I couldn't wait for that given the $$$ invested in this so I contacted Keurig directly.  Let me tell you what, I got a live person immediately after dialing and within 10 minutes had a brand new replacement K155 ordered for me!  I received it just just 2 business days later!  All I did for the replacement unit was wash everything per the cleaning/sanitation instructions and it brewed a perfect cup of Sumatra!  I guess the moral of the story is that it can be a gamble whether or not a K155 will brew a cup of plastic or a cup of joe...  While it all worked out in the end and I am happy with the setup, my frustration, time, and money invested on cleansing make this top out at three stars.","The K155 might just be hit or miss. It can work out in the end, but it may not be smooth sailing getting there...",24,2016-02-22 00:00:00,3.0,True,Keurig K155 Office Pro Single Cup Commercial K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K155-Office-Single-Commercial-Coffee/dp/B00DWKEHU4/ref=sr_1_10?s=kitchen&ie=UTF8&qid=1536938460&sr=1-10&keywords=keurig+coffee+maker
Ruth,https://www.amazon.com/gp/profile/amzn1.account.AHMGC22UVSE3RRTSA5O2ZKB33FCA/ref=cm_cr_arp_d_pdp?ie=UTF8,"12/1/2017:  Just got this yesterday.  So far, hubby and I love it!  Very easy set-up; we don't need or want 12 oz. cups or direct water hook up.  If I want a latte, I use the 4 oz. setting.  10 oz. setting is MORE than enough for a cup of coffee for us.  I debated over many different models and finally, decided on this one.  So far, I'm NOT sorry we got this one.","HOT WATER!  Quck, easy.. so far, it's wonderful!",2,2017-12-01 00:00:00,5.0,True,Keurig K155 Office Pro Single Cup Commercial K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K155-Office-Single-Commercial-Coffee/dp/B00DWKEHU4/ref=sr_1_10?s=kitchen&ie=UTF8&qid=1536938460&sr=1-10&keywords=keurig+coffee+maker
Steeni,https://www.amazon.com/gp/profile/amzn1.account.AE2G6GLWPW57CVLJZZ3ON3CVOLJQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"This is my second Keurig in 4 months.  First time I thought surely I must have just gotten a lemon.  I upgraded to this much larger model.  I have had this exact model at my office for a few years and we loved it.  But now their products are have problems making a full cup of coffee, weak, weak, out put, dribbling out and making tiny cups of coffee for two minutes.  If you research it online you will find articles that say not to throw it away or return it, that this is normal, to clean out the holes with a paper clip and descale with vinegar.  I have done all that with both of the pots I have bought in the last 4 months - it does not work!  There is a problem with the motor or something.  If I run just straight water it works fine.  If I put a keurig pod in it, it makes half as much liquid and takes all day - loses all pressure.  Wont buy another one.  What a shame.  The earlier models I had lasted years.",2nd Keurig in 4 months and both failed within a week.,2,2018-07-26 00:00:00,1.0,True,Keurig K155 Office Pro Single Cup Commercial K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K155-Office-Single-Commercial-Coffee/dp/B00DWKEHU4/ref=sr_1_10?s=kitchen&ie=UTF8&qid=1536938460&sr=1-10&keywords=keurig+coffee+maker
Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AF44CWJ6Y54U5EWIN64Q25XYICFA/ref=cm_cr_arp_d_pdp?ie=UTF8,Bought this 6 months ago and the sensor for the water reservoir went out.,Don t bother.,6,2017-11-26 00:00:00,1.0,True,Keurig K155 Office Pro Single Cup Commercial K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K155-Office-Single-Commercial-Coffee/dp/B00DWKEHU4/ref=sr_1_10?s=kitchen&ie=UTF8&qid=1536938460&sr=1-10&keywords=keurig+coffee+maker
Cali Loves Rescue Dogs,https://www.amazon.com/gp/profile/amzn1.account.AF6PWXNOU4YJUDJQKG5W327LT2XA/ref=cm_cr_arp_d_pdp?ie=UTF8,"At last! Keurig raised the bar.  I hung in there with the Keurig for years, and after this purchase, I won t buy another if this one breaks down like iprevious models.",Best Keurig to date ~ Cheers!,,2017-12-07 00:00:00,4.0,True,Keurig K155 Office Pro Single Cup Commercial K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K155-Office-Single-Commercial-Coffee/dp/B00DWKEHU4/ref=sr_1_10?s=kitchen&ie=UTF8&qid=1536938460&sr=1-10&keywords=keurig+coffee+maker
Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AGQR5WZLLQGNOUKA3W6JST34BN5A/ref=cm_cr_arp_d_pdp?ie=UTF8,"The water reservoir is emitting an odor that smells like plastic heating up and almost burning.  It is also affecting the taste of the coffee/tea brewed with the machine.  At first, we though it was just because the machine is new and it would disappear/dissipate.  Three months later, the odor is just as strong as ever. Employees refuse to use the machine.",Plastic reservoir smells bad,8,2016-02-03 00:00:00,1.0,True,Keurig K155 Office Pro Single Cup Commercial K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K155-Office-Single-Commercial-Coffee/dp/B00DWKEHU4/ref=sr_1_10?s=kitchen&ie=UTF8&qid=1536938460&sr=1-10&keywords=keurig+coffee+maker
Apes,https://www.amazon.com/gp/profile/amzn1.account.AHGAW65YGTIFO7ZH6WXBRAVOQR7Q/ref=cm_cr_arp_d_pdp?ie=UTF8,"EWhere to start...LOVE, LOVE LOVE! We had been looking for a long time for a new machine and willing to spend some money on it. Even machines in the multi-hundred dollar range were still getting negative feedback about one consistent problem or another. We looked at the new version and the older and de died on this one. Good choice! The water reservoir is much bigger than the other and I couldn t believe how much water we went through, so this is a great feature. The screen is LCD and have all kinds of little pics while your coffee is preparing, water level, choice of four different sized coffees (4,6,8,10), programs for on/off, etc. bought a side coffee station and I feel like I m leaving Starbucks every morning to take the kids to school.","LOVE, LOVE LOVE",,2018-05-12 00:00:00,5.0,True,Keurig K155 Office Pro Single Cup Commercial K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K155-Office-Single-Commercial-Coffee/dp/B00DWKEHU4/ref=sr_1_10?s=kitchen&ie=UTF8&qid=1536938460&sr=1-10&keywords=keurig+coffee+maker
Adam E. Fields,https://www.amazon.com/gp/profile/amzn1.account.AHK3O7DGZSZKWXSECSX4FC5KHWQA/ref=cm_cr_arp_d_pdp?ie=UTF8,"I had been a Tassimo user since 2005. My first machine lasted 7 years, and I loved the coffee. After the first machine died (it just stopped turning on), I immediately purchased another.",Best single-serve coffee brewer on the market,,2017-12-17 00:00:00,5.0,True,Keurig K155 Office Pro Single Cup Commercial K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K155-Office-Single-Commercial-Coffee/dp/B00DWKEHU4/ref=sr_1_10?s=kitchen&ie=UTF8&qid=1536938460&sr=1-10&keywords=keurig+coffee+maker
tx240Zdoc,https://www.amazon.com/gp/profile/amzn1.account.AEWPKSBZZYPN6XOUQPQV7TCLPKVA/ref=cm_cr_arp_d_pdp?ie=UTF8,"This brewing system replaces a Cuisinart unit that functioned erratically for about 3 years.  Although I intend to use it at home, I thought a ""commercial"" machine might be built to more rugged standards and provide more trouble-free operation.  After about 3 months, I am well-pleased with the brewer performance.  No complaints or problems so far.  I do agree with the other reviewer that stated the LCD screen pictures are ""cheesy.  I am not sure why Keurig added this feature.  I just ignore it.",Well-satisfied with K155 brewer in a home environment,28,2014-04-20 00:00:00,5.0,True,Keurig K155 Office Pro Single Cup Commercial K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K155-Office-Single-Commercial-Coffee/dp/B00DWKEHU4/ref=sr_1_10?s=kitchen&ie=UTF8&qid=1536938460&sr=1-10&keywords=keurig+coffee+maker
A. Virginia,https://www.amazon.com/gp/profile/amzn1.account.AH5HPFA5REEP7N2LH34RMQ73DLMA/ref=cm_cr_arp_d_pdp?ie=UTF8,"I bought this machine 3 years ago and it s still running perfectly, after daily use. It s made of quality, heavy duty materials and has a very large water reservoir, and the coffee comes out very hot. I recently bought a less expensive Keurig for the office, and that  classic  home version feels like a toy with the lightweight plastic and much smaller water reservoir. Will be buying another one of these commercial units due to my happiness with the one I bought three years ago.",Still the Best Keurig Machine Available,2,2017-10-08 00:00:00,5.0,True,Keurig K155 Office Pro Single Cup Commercial K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K155-Office-Single-Commercial-Coffee/dp/B00DWKEHU4/ref=sr_1_10?s=kitchen&ie=UTF8&qid=1536938460&sr=1-10&keywords=keurig+coffee+maker
by: Michaelle Bragassa,https://www.amazon.com/gp/profile/amzn1.account.AHPWKQ53RE4FSXBBHZJCJBXBFVSA/ref=cm_cr_arp_d_pdp?ie=UTF8,"This coffe pot looks nice but the coffee is plain awful!  It tastes like plastic and even after wasging it out, running vinegar through it and even allowing it to sit in a vinegar solution over night the pot is useless. I can't bear the taste.",This coffe pot looks nice but the coffee is plain awful,9,2016-02-12 00:00:00,1.0,True,Keurig K155 Office Pro Single Cup Commercial K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K155-Office-Single-Commercial-Coffee/dp/B00DWKEHU4/ref=sr_1_10?s=kitchen&ie=UTF8&qid=1536938460&sr=1-10&keywords=keurig+coffee+maker
Tracey,https://www.amazon.com/gp/profile/amzn1.account.AHPWR75GUYHCB7UY3IZ2ZLU2MG5A/ref=cm_cr_arp_d_pdp?ie=UTF8,"We love it!  Because of the other reviews, I was expecting the plastic smell as soon as I took it out of the box.  It just smelled new to me.  I didn't notice anything offensive or strong.  I followed the manufacturer directions for cleaning the water reservoir and never had any problems with strong plastic smell or taste.  Pros:  1. Heats up fast and water gets very hot.  2. Love the large water reservoir.  3.  Brews quickly.  4.  Unit looks great on the counter. It's big but not too big.  5.  Accepts any brand of coffee pods.  Cons:  None.  If I could change one thing about the K155, it would be that it had a carafe and accepted the carafe k-cups.",We love it! Because of the other reviews,4,2015-12-28 00:00:00,5.0,True,Keurig K155 Office Pro Single Cup Commercial K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K155-Office-Single-Commercial-Coffee/dp/B00DWKEHU4/ref=sr_1_10?s=kitchen&ie=UTF8&qid=1536938460&sr=1-10&keywords=keurig+coffee+maker
Leo,https://www.amazon.com/gp/profile/amzn1.account.AGN7QUPWRNA263QL247BP7P4Z72A/ref=cm_cr_arp_d_pdp?ie=UTF8,"I use to have a coffee maker that ground the coffee beans and sent the grinds into a paper or gold filter lined basket which was mixed with hot water to make the coffee.  This required an annoying clean up of all the coffee maker parts after each use.  The Keurig is so simple and convenient in comparison.  Just fill the water reservoir, choose a coffee pod and press the brew button.  Then just throw out the used pod and the machine is ready to brew the next cup of coffee.  Very happy with my purchase.","clean, efficient, convenient",2,2017-05-10 00:00:00,5.0,True,Keurig K155 Office Pro Single Cup Commercial K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K155-Office-Single-Commercial-Coffee/dp/B00DWKEHU4/ref=sr_1_10?s=kitchen&ie=UTF8&qid=1536938460&sr=1-10&keywords=keurig+coffee+maker
Christina,https://www.amazon.com/gp/profile/amzn1.account.AE4IS5ZYQA4V7ELUDGLRPYNDG7OA/ref=cm_cr_arp_d_pdp?ie=UTF8,. I ve owned a lot. The problem; the get clogged easily. I was tired of this. So I thought the commercial one would be better. So far so good.,"So far, so good",3,2017-11-13 00:00:00,4.0,True,Keurig K155 Office Pro Single Cup Commercial K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K155-Office-Single-Commercial-Coffee/dp/B00DWKEHU4/ref=sr_1_10?s=kitchen&ie=UTF8&qid=1536938460&sr=1-10&keywords=keurig+coffee+maker
Jody Beal,https://www.amazon.com/gp/profile/amzn1.account.AFKHLVNOP4KVJBGKR2GPBCAMGT4A/ref=cm_cr_arp_d_pdp?ie=UTF8,It's been just over 1 year since I purchased this unit.  It won't pump water through to the brewing system.  It just says brewing and no water comes out.  I have descalled this machine 3 times in the last year and constantly run just water through with no pod to keep the needle clean.  I have been troubleshooting this for 3 days now and am forced to buy a new one because I'm beyond warrenty and i just want to  make coffee.  Can't wait 3-6 weeks to send it away for repair.,"I wish Keurig would make a better machine, I do love them but the price ...",,2017-10-16 00:00:00,3.0,True,Keurig K155 Office Pro Single Cup Commercial K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K155-Office-Single-Commercial-Coffee/dp/B00DWKEHU4/ref=sr_1_10?s=kitchen&ie=UTF8&qid=1536938460&sr=1-10&keywords=keurig+coffee+maker
D. Pierce,https://www.amazon.com/gp/profile/amzn1.account.AGAIBMC34MJGIIX735L3RXRCPDQA/ref=cm_cr_arp_d_pdp?ie=UTF8,Love this coffee maker. Kinda wish I could turn some of the photos it displays while brewing off as I'm using it at home and not in an office. A trivial concern though as the Keurig works well and is so easy to use. Love how it fits under my cabinets (was a concern of mine before getting it).,Love this coffee maker,3,2017-01-01 00:00:00,5.0,True,Keurig K155 Office Pro Single Cup Commercial K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K155-Office-Single-Commercial-Coffee/dp/B00DWKEHU4/ref=sr_1_10?s=kitchen&ie=UTF8&qid=1536938460&sr=1-10&keywords=keurig+coffee+maker
reddcannon,https://www.amazon.com/gp/profile/amzn1.account.AG4GHHZRUUYV62RTGV5CY4I7NDYA/ref=cm_cr_arp_d_pdp?ie=UTF8,worth every single penny spent.  BE SURE to buy the right filter kit,Amazing and so much better tasting coffee,4,2017-03-06 00:00:00,5.0,True,Keurig K155 Office Pro Single Cup Commercial K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K155-Office-Single-Commercial-Coffee/dp/B00DWKEHU4/ref=sr_1_10?s=kitchen&ie=UTF8&qid=1536938460&sr=1-10&keywords=keurig+coffee+maker
Kirsten W.,https://www.amazon.com/gp/profile/amzn1.account.AFKK4BMYIEQ7S3STJAAYIR7HSMMA/ref=cm_cr_arp_d_pdp?ie=UTF8,Terrible plastic taste will not go away.  Tried  everything to remove plastic taste. Ran vinegar multiple times through machine.  Nothing helps.,Terrible plastic taste will not go away,15,2015-03-23 00:00:00,1.0,True,Keurig K155 Office Pro Single Cup Commercial K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K155-Office-Single-Commercial-Coffee/dp/B00DWKEHU4/ref=sr_1_10?s=kitchen&ie=UTF8&qid=1536938460&sr=1-10&keywords=keurig+coffee+maker
Bob L.,https://www.amazon.com/gp/profile/amzn1.account.AEVJVBZ3NENIBKSYNHLX3QB6EXMQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"I ve been using this exact model for 2 years now and it works great! no Problems!.  I did install an in-lin water filter.  I also installed a bypass valve in the water line in between the filter and the Keurig.  This way, when I install a new filter, I can run the small hose into the sink, turn the bypass valve, and flush the filter into the sink.  Because when you first install a filter, you re supposed to discard the first gallon or 2.  Also, I have a whole house water softener because I have well water.  Not sure if either of these 2 things have helped extend the life of it.  But I can tell you, we've used it every day, 3-8 cups per day, for 2 years and it still works great!",2 years old and still works great!,,2018-05-04 00:00:00,5.0,True,Keurig K155 Office Pro Single Cup Commercial K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K155-Office-Single-Commercial-Coffee/dp/B00DWKEHU4/ref=sr_1_10?s=kitchen&ie=UTF8&qid=1536938460&sr=1-10&keywords=keurig+coffee+maker
Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AG4APWCANRHSLKWG3AGHKUPS5FNQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"This is the BEST if you are a Kcup junkie.  Easy, Fast nothing complicated.  Heavy duty.. Ready for rigorous coffee drinking.",This is the BEST if you are a Kcup junkie,4,2017-02-18 00:00:00,5.0,True,Keurig K155 Office Pro Single Cup Commercial K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K155-Office-Single-Commercial-Coffee/dp/B00DWKEHU4/ref=sr_1_10?s=kitchen&ie=UTF8&qid=1536938460&sr=1-10&keywords=keurig+coffee+maker
Capital Door Inc.,https://www.amazon.com/gp/profile/amzn1.account.AG7NXBLVKAWSAL754P7IJ5C4ROFA/ref=cm_cr_arp_d_pdp?ie=UTF8,"According to Keurig tech support this is not a commercial brewer. The K150-P is the model for the plumb kit. The ""P"" denotes ""plumb"" in.  If you attach a plumb kit to any other model such as the K155 you void factory  warranty. Had this information been revealed I would have purchased  the K150-P.  I'm having an issue with this K155 and Keurig will not honor warranty due to the plumb kit being attached.  Amazon offers the kit for the K155 and even states it's a ""commercial"" unit.  Beware when ordering a plumb lit for these brewers. You can only get a kit approved unit from a authorized Keuirg dealer NOT a third party such as Amazon. I'm stuck with a two month old counter top ornament! Do your research before buying.",Not a commercial brewer,,2018-08-10 00:00:00,2.0,True,Keurig K155 Office Pro Single Cup Commercial K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K155-Office-Single-Commercial-Coffee/dp/B00DWKEHU4/ref=sr_1_10?s=kitchen&ie=UTF8&qid=1536938460&sr=1-10&keywords=keurig+coffee+maker
Just Richard,https://www.amazon.com/gp/profile/amzn1.account.AFXPTWD2U5CNA4G3O42VGD7GZ3FQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"Replaces a foo-foo espresso maker which requires more devotion in the form of water, beans and fussing than your average italian race car. This one just eats up those Keurig go-pods and spits out good tasting CNS jolts on demand. Hint: get the water fill kit cause nobody making coffee has enough extra energy apparently to fill the cavernous water tank.",Excellent commercial grade Keurig brewer for your staff,2,2017-01-31 00:00:00,5.0,True,Keurig K155 Office Pro Single Cup Commercial K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K155-Office-Single-Commercial-Coffee/dp/B00DWKEHU4/ref=sr_1_10?s=kitchen&ie=UTF8&qid=1536938460&sr=1-10&keywords=keurig+coffee+maker
mommaof3,https://www.amazon.com/gp/profile/amzn1.account.AGHDKAXELDGVMIQFVCJBE62DJRLA/ref=cm_cr_arp_d_pdp?ie=UTF8,THIS MADE MY LIFE BETTER. i've had keurigs in the past and they were ok..but this one. omg as a mother of 3 my mornings start early and require caffeine quickly...this thing is awesome and delivers. we also got hot chocolate k cups and my kids adore it. such a simple addition to the family that makes days easier.,THIS MADE MY LIFE BETTER. i've had keurigs in the past and they ...,3,2016-08-09 00:00:00,5.0,True,Keurig K155 Office Pro Single Cup Commercial K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K155-Office-Single-Commercial-Coffee/dp/B00DWKEHU4/ref=sr_1_10?s=kitchen&ie=UTF8&qid=1536938460&sr=1-10&keywords=keurig+coffee+maker
Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AEYL57J5OC5NZYJBFIPWRDR4SOXA/ref=cm_cr_arp_d_pdp?ie=UTF8,Just received my second one of these beauties.,It takes numerous pots of coffee to remove the plastic ...,2,2017-10-12 00:00:00,5.0,True,Keurig K155 Office Pro Single Cup Commercial K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K155-Office-Single-Commercial-Coffee/dp/B00DWKEHU4/ref=sr_1_10?s=kitchen&ie=UTF8&qid=1536938460&sr=1-10&keywords=keurig+coffee+maker
Lomale,https://www.amazon.com/gp/profile/amzn1.account.AGPJGSUS5OJNMWLX3GYIWACB4SEA/ref=cm_cr_arp_d_pdp?ie=UTF8,We bought this for our staff kitchen.  It has taken a good amount of time and effort to try to get the plastic taste out of the machine.  It is still not 100% gone but is much less detectable now (we used vinegar mixed with hot water and repeatedly washed with soapy water). I feel that it is very important to do this first thing when you get the machine. I wish they could do something to fix this as it is the only issue we have had with the machine.  Otherwise it is perfect for a small office and holds a good deal of water which is nice.  I also like how it provides the display of instructions for anyone not familiar with how to use the machine.,It has taken a good amount of time and effort to try to get ...,2,2015-03-20 00:00:00,4.0,True,Keurig K155 Office Pro Single Cup Commercial K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K155-Office-Single-Commercial-Coffee/dp/B00DWKEHU4/ref=sr_1_10?s=kitchen&ie=UTF8&qid=1536938460&sr=1-10&keywords=keurig+coffee+maker
Flower,https://www.amazon.com/gp/profile/amzn1.account.AE4EJND27LONFQ4MBYJ4UCRXVCVA/ref=cm_cr_arp_d_pdp?ie=UTF8,"I love this machine, but I do have a concern. This is perhaps the most costly Keurig brewer and yet the My K-cup insert, to brew ground coffee, is NOT included with this machine. I have several other My K-cups, included in the many others, and less costly, Keurig brewers I have purchased over the years - about 5 different Keurig units. These My K-cup inserts do NOT fit this Keurig Hot machine. I did find the correct My K-cups, Gold, to use with this machine. They are offered for purchase through amazon.",Excellent Machine - NO My K-cup filters are included,,2017-12-17 00:00:00,4.0,True,Keurig K155 Office Pro Single Cup Commercial K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K155-Office-Single-Commercial-Coffee/dp/B00DWKEHU4/ref=sr_1_10?s=kitchen&ie=UTF8&qid=1536938460&sr=1-10&keywords=keurig+coffee+maker
